ReturnID,SalesID,ReturnDateID,ReturnReason,RefundAmount
35263,24048,1152,Others,10598.81
35264,967578,735,Others,3544.02
35265,752179,2368,Late Delivery,6045.61
35266,697225,1993,Not Needed,791.5
35267,907408,1215,Not Needed,6244.97
35268,649074,1899,Wrong Item,21442.77
35269,781041,771,Wrong Item,1970.8
35270,266229,1202,Others,259.6
35271,715959,950,Damaged,2540.5
35272,277156,710,Others,1933.66
35273,790767,1774,Not Needed,764.91
35274,62553,1476,Others,4259.4
35275,213593,1391,Damaged,2836.77
35276,973567,470,Others,2688.85
35277,406442,1770,Others,1206.26
35278,73215,577,Others,13197.58
35279,689563,629,Wrong Item,475.36
35280,622640,345,Others,524.71
35281,49887,2235,Not Needed,469.15
35282,859585,228,Others,3565.69
35283,702079,2252,Damaged,1672.36
35284,396992,2516,Wrong Item,26875.21
35285,279805,856,Others,1262.07
35286,129991,14,Wrong Item,146.81
35287,133425,979,Others,5427.6
35288,482374,1862,Others,10951.93
35289,455267,2011,Late Delivery,12394.01
35290,873541,1340,Late Delivery,12914.44
35291,185584,77,Wrong Item,12484.46
35292,173603,2280,Not Needed,7770.1
35293,606436,837,Wrong Item,259.29
35294,587996,1923,Others,20838.98
35295,601257,1937,Others,690.41
35296,742630,111,Not Needed,14286.2
35297,883187,2414,Not Needed,6476.05
35298,723538,2078,Damaged,541.47
35299,206511,688,Wrong Item,2670.35
35300,266376,82,Wrong Item,2170.19
35301,623922,417,Wrong Item,2340.38
35302,865102,1574,Late Delivery,3033.68
35303,525449,1610,Not Needed,1201.47
35304,782811,231,Wrong Item,12339.3
35305,417246,1956,Others,53.84
35306,593363,535,Not Needed,11846.72
35307,288165,132,Damaged,5113.82
35308,555340,270,Not Needed,3610.97
35309,905707,1188,Not Needed,1595.21
35310,936990,1468,Not Needed,614.84
35311,327219,2484,Others,4337.93
35312,837295,1313,Not Needed,5540.65
35313,212635,660,Late Delivery,794.13
35314,75102,2395,Damaged,8694.42
35315,578624,1512,Others,9394.65
35316,610583,828,Others,3753.53
35317,401469,1284,Late Delivery,3899.14
35318,165988,1664,Wrong Item,784.45
35319,939569,791,Wrong Item,552.49
35320,625373,864,Wrong Item,1864.01
35321,628383,1266,Late Delivery,11789.1
35322,696628,1941,Wrong Item,10973.33
35323,382761,1890,Late Delivery,13024.65
35324,854779,1505,Wrong Item,2780.03
35325,258728,2499,Wrong Item,2830.74
35326,389259,82,Late Delivery,10829.97
35327,101143,332,Late Delivery,16020.74
35328,49063,2508,Late Delivery,314.77
35329,642686,1342,Damaged,598.08
35330,437191,810,Wrong Item,582.17
35331,401924,1275,Others,11970.05
35332,974498,1794,Others,2850.51
35333,823274,2557,Late Delivery,1122.88
35334,851371,856,Wrong Item,549.28
35335,52428,765,Not Needed,470.66
35336,558688,840,Damaged,5739.99
35337,238825,992,Wrong Item,5333.52
35338,146858,72,Wrong Item,1903.15
35339,236863,2421,Wrong Item,17038.58
35340,965622,1969,Not Needed,21990.91
35341,741379,1699,Damaged,4245.4
35342,752433,941,Late Delivery,7722.69
35343,529050,1925,Not Needed,6499.03
35344,832895,1006,Damaged,1468.18
35345,487493,206,Not Needed,4022.39
35346,733255,1887,Others,9135.97
35347,360714,824,Others,10386.44
35348,333045,1315,Not Needed,6476.03
35349,6938,2101,Others,1612.74
35350,595593,2184,Others,894.38
35351,665676,77,Not Needed,2399.84
35352,454756,2163,Late Delivery,3730.8
35353,477407,734,Others,9786.94
35354,177121,535,Not Needed,2674.36
35355,722051,61,Others,1167.24
35356,793095,2475,Not Needed,196.05
35357,92259,2109,Not Needed,1193.27
35358,724089,256,Others,9948.33
35359,214857,2060,Damaged,15332.62
35360,2763,886,Wrong Item,25681.13
35361,627129,767,Others,9082.73
35362,493229,844,Damaged,3374.06
35363,388066,541,Wrong Item,3421.21
35364,479849,2503,Wrong Item,15169.06
35365,649195,826,Damaged,21329.42
35366,15505,1549,Late Delivery,3301.8
35367,899487,1793,Wrong Item,1346.97
35368,852718,1532,Damaged,27256.81
35369,232479,18,Damaged,1422.74
35370,230902,2319,Late Delivery,721.69
35371,916596,2250,Late Delivery,1577.65
35372,878338,2506,Not Needed,6960.65
35373,386680,588,Late Delivery,559.58
35374,830133,2223,Damaged,7273.83
35375,848050,34,Not Needed,25846.75
35376,972400,638,Others,6697.67
35377,373323,1126,Late Delivery,3159.98
35378,86964,2066,Not Needed,6325.34
35379,199375,2213,Others,1872.44
35380,552837,937,Damaged,3310.42
35381,715237,1477,Damaged,5879.23
35382,44143,668,Damaged,2423.88
35383,391781,1271,Others,7203.83
35384,661881,1386,Wrong Item,559.64
35385,575414,2544,Damaged,10649.35
35386,937883,2522,Damaged,2398.14
35387,768296,1866,Late Delivery,1066.19
35388,288680,995,Not Needed,22298.79
35389,795597,1218,Wrong Item,2552.99
35390,830619,1703,Damaged,8084.95
35391,544547,1053,Wrong Item,27705.63
35392,518934,767,Not Needed,22536.63
35393,105471,1760,Damaged,2671.52
35394,445789,181,Late Delivery,3362.93
35395,676860,2479,Not Needed,20977.3
35396,77712,559,Late Delivery,25446.21
35397,530075,259,Wrong Item,6550.63
35398,730769,878,Others,4993.12
35399,22966,2045,Damaged,1264.27
35400,518687,2321,Damaged,5431.91
35401,382289,1269,Damaged,15032.91
35402,34712,1404,Others,454.16
35403,501088,1096,Not Needed,5951.83
35404,520296,1760,Wrong Item,931.63
35405,9651,331,Not Needed,2907.24
35406,61299,1659,Damaged,1087.36
35407,195792,680,Not Needed,7507.62
35408,749427,165,Wrong Item,245.42
35409,48929,1015,Others,3814.78
35410,745099,2239,Wrong Item,9624.21
35411,132593,390,Damaged,4389.83
35412,244090,1667,Damaged,6338.89
35413,955722,2197,Not Needed,19702.3
35414,203226,1642,Not Needed,1101.88
35415,30323,1497,Wrong Item,3386.97
35416,575759,594,Not Needed,14700.25
35417,698440,779,Wrong Item,13893.94
35418,364483,147,Wrong Item,4322.46
35419,184230,1145,Damaged,563.51
35420,452536,1750,Not Needed,21513.21
35421,532082,1731,Others,2627.11
35422,341903,246,Not Needed,7745.76
35423,545835,1164,Wrong Item,2314.15
35424,36798,2286,Not Needed,1782.96
35425,406791,2134,Damaged,8242.94
35426,764422,936,Others,1473.46
35427,717611,1999,Late Delivery,8081.41
35428,559670,826,Others,12340.72
35429,364798,155,Others,44.34
35430,6932,2441,Others,7400.66
35431,533265,1080,Not Needed,2970.31
35432,298679,2345,Others,21185.89
35433,906263,2168,Late Delivery,4762.69
35434,1281,266,Wrong Item,4351.44
35435,309076,199,Not Needed,15370.67
35436,398878,1457,Late Delivery,296.61
35437,170359,970,Wrong Item,7281.53
35438,530898,842,Not Needed,728.93
35439,636616,91,Others,5818.62
35440,340413,1056,Wrong Item,351.18
35441,938272,1622,Wrong Item,12839.82
35442,922858,2519,Others,1989.61
35443,244828,564,Late Delivery,21853.54
35444,100215,1193,Damaged,188.51
35445,518270,2384,Wrong Item,1434.2
35446,468691,1959,Late Delivery,10827.76
35447,576136,1289,Late Delivery,12293.45
35448,933431,2523,Damaged,3093.91
35449,546703,2377,Late Delivery,3201.23
35450,92569,2292,Wrong Item,449.01
35451,738908,2106,Wrong Item,7759.95
35452,363459,2197,Wrong Item,502.48
35453,336871,633,Not Needed,3919.8
35454,724133,1158,Wrong Item,3769.77
35455,137269,1250,Others,11448.77
35456,395008,2299,Late Delivery,1066.62
35457,466194,2341,Damaged,8752.4
35458,471537,2372,Not Needed,2344.29
35459,898812,50,Not Needed,2073.37
35460,130812,14,Damaged,4013.83
35461,750640,550,Others,7198.25
35462,788888,1889,Wrong Item,5553.18
35463,544687,518,Wrong Item,10364.34
35464,552247,215,Late Delivery,15664.11
35465,66312,509,Damaged,37428.04
35466,779034,2186,Damaged,7303.16
35467,490374,330,Others,10400.99
35468,976150,2358,Late Delivery,620.92
35469,683479,785,Late Delivery,6794.58
35470,677173,442,Others,1382.01
35471,470272,1096,Late Delivery,4430.34
35472,631057,1733,Late Delivery,16182.06
35473,54083,1605,Late Delivery,6009.5
35474,449512,1021,Others,4468.35
35475,31154,1198,Wrong Item,4148.26
35476,306558,2026,Not Needed,13979.35
35477,917726,2004,Damaged,9153.79
35478,404020,269,Damaged,4663.43
35479,414711,1635,Wrong Item,575.66
35480,295724,1047,Damaged,2556.11
35481,261960,2074,Damaged,7345.96
35482,615948,1709,Damaged,434.7
35483,506036,1770,Damaged,12269.2
35484,962619,1658,Late Delivery,751.51
35485,438179,506,Others,21931.34
35486,979565,2170,Others,9195.96
35487,456479,1389,Damaged,1895.06
35488,256831,1240,Others,7646.51
35489,781866,1120,Wrong Item,1539.26
35490,663110,67,Others,7223.87
35491,503322,1738,Late Delivery,6189.08
35492,498622,1889,Damaged,4520.36
35493,133674,628,Damaged,1029.96
35494,29243,2310,Others,456.85
35495,865811,1524,Damaged,9001.98
35496,813619,1864,Not Needed,4649.75
35497,664834,1740,Late Delivery,6434.41
35498,745460,2496,Late Delivery,3013.38
35499,260001,1341,Late Delivery,18433.96
35500,194097,1444,Damaged,5254.29
35501,346017,2406,Damaged,20831.49
35502,884636,1582,Damaged,11890.27
35503,935966,1075,Late Delivery,2353.85
35504,448585,558,Damaged,1982.99
35505,89902,809,Late Delivery,5694.24
35506,788650,1620,Damaged,3933.93
35507,311146,2435,Wrong Item,9817.02
35508,317726,628,Late Delivery,9531.49
35509,55032,1529,Not Needed,599.25
35510,801735,2103,Others,25120.61
35511,367923,1943,Others,24218.39
35512,236805,591,Late Delivery,3108.79
35513,427774,1231,Others,1638.24
35514,49065,300,Not Needed,5337.05
35515,130295,751,Others,2693.77
35516,143598,1686,Late Delivery,682.88
35517,39263,1659,Wrong Item,159.51
35518,336117,1144,Wrong Item,3525.26
35519,819672,1956,Others,3648.37
35520,209860,324,Damaged,5875.66
35521,543964,1100,Late Delivery,5501.02
35522,755572,295,Others,5919.45
35523,78506,1185,Not Needed,1663.45
35524,658020,2093,Others,3748.04
35525,813383,2409,Late Delivery,9742.72
35526,539276,789,Late Delivery,2125.55
35527,497327,1313,Damaged,1993.72
35528,527583,2043,Others,4585.56
35529,557207,1369,Not Needed,5756.47
35530,653603,57,Late Delivery,22074.46
35531,350519,48,Damaged,1836.36
35532,765467,2322,Others,1869.94
35533,616938,1156,Others,12410.18
35534,675527,1992,Others,6644.63
35535,944187,100,Late Delivery,7624.88
35536,639904,2488,Not Needed,2351.39
35537,881649,987,Late Delivery,1095.23
35538,976564,1229,Others,756.64
35539,141943,1648,Not Needed,555.02
35540,761510,2147,Others,16583.32
35541,983440,1799,Damaged,1545.8
35542,844469,2478,Not Needed,1052.97
35543,131931,2132,Damaged,4785.07
35544,983501,80,Damaged,1645.65
35545,413626,825,Not Needed,1230.95
35546,831009,2057,Not Needed,28352.65
35547,355905,1177,Late Delivery,3904.84
35548,962019,677,Damaged,10779.43
35549,423364,1044,Damaged,20884.78
35550,817530,91,Damaged,1693.27
35551,195872,496,Wrong Item,559.14
35552,259451,1690,Late Delivery,3426.03
35553,921477,318,Damaged,2604.84
35554,389492,1545,Late Delivery,1133.61
35555,739906,1079,Damaged,14694.43
35556,285983,960,Wrong Item,6987.56
35557,818356,5,Not Needed,1208.0
35558,464564,1475,Not Needed,12424.89
35559,365067,2214,Wrong Item,3918.37
35560,375634,742,Wrong Item,10027.14
35561,862577,1604,Wrong Item,3882.98
35562,268788,983,Damaged,7401.63
35563,476044,440,Wrong Item,1552.68
35564,153204,1029,Wrong Item,10260.74
35565,33881,2317,Damaged,6158.24
35566,323927,1136,Damaged,3709.29
35567,866454,1414,Wrong Item,11916.37
35568,954638,536,Wrong Item,27057.62
35569,792384,2494,Others,9022.14
35570,931962,1228,Late Delivery,6776.29
35571,704722,756,Not Needed,7183.7
35572,49561,2014,Late Delivery,2604.84
35573,611287,1574,Wrong Item,862.92
35574,998342,828,Damaged,4885.9
35575,174929,2314,Late Delivery,1997.86
35576,573252,231,Late Delivery,3522.33
35577,928315,1014,Wrong Item,2975.71
35578,538983,1661,Others,18658.61
35579,224079,1394,Damaged,283.09
35580,964319,30,Damaged,2809.71
35581,429858,2446,Late Delivery,9675.88
35582,755554,2266,Others,1667.29
35583,348024,2414,Late Delivery,3458.07
35584,738767,718,Late Delivery,5679.82
35585,801569,1799,Late Delivery,4763.23
35586,379230,140,Late Delivery,455.58
35587,699498,1572,Wrong Item,3770.27
35588,886312,1927,Wrong Item,4458.36
35589,836673,803,Wrong Item,10796.22
35590,675982,1120,Late Delivery,116.12
35591,645734,2066,Others,976.89
35592,204121,1190,Damaged,7224.36
35593,445675,704,Wrong Item,8378.17
35594,720854,1536,Wrong Item,7980.03
35595,310430,1804,Late Delivery,2754.87
35596,837349,1154,Late Delivery,2060.45
35597,389614,1965,Not Needed,1834.45
35598,345552,500,Others,10049.67
35599,942022,863,Not Needed,917.95
35600,563129,1309,Wrong Item,697.83
35601,27920,2446,Not Needed,10443.66
35602,868087,2412,Wrong Item,913.38
35603,980966,2299,Others,7202.32
35604,386338,1718,Late Delivery,1274.84
35605,953182,378,Damaged,6347.57
35606,688912,342,Late Delivery,1669.34
35607,585049,1537,Wrong Item,4248.41
35608,304482,1323,Damaged,2821.87
35609,434454,1436,Wrong Item,1554.59
35610,624774,2438,Not Needed,4897.11
35611,661370,1660,Late Delivery,2118.8
35612,239712,1622,Not Needed,4410.41
35613,85650,2107,Late Delivery,2152.64
35614,903546,1237,Damaged,10613.54
35615,469639,2183,Damaged,7160.73
35616,553298,249,Others,20411.76
35617,225398,2127,Others,5098.72
35618,279755,344,Others,17098.84
35619,228465,2508,Others,8714.72
35620,774851,908,Late Delivery,11498.54
35621,888098,349,Damaged,19996.65
35622,553470,1378,Late Delivery,2707.3
35623,66101,1706,Not Needed,11445.65
35624,856800,1930,Not Needed,5865.42
35625,405841,1474,Wrong Item,2296.96
35626,732371,425,Damaged,2328.97
35627,744784,1055,Not Needed,6068.05
35628,204887,704,Damaged,7101.04
35629,275193,909,Wrong Item,346.1
35630,39942,1871,Wrong Item,1298.34
35631,979114,1943,Others,9788.2
35632,236074,721,Late Delivery,292.24
35633,797559,356,Not Needed,851.84
35634,108248,405,Wrong Item,5343.82
35635,767960,1779,Wrong Item,3712.1
35636,198658,1569,Not Needed,4236.3
35637,134439,466,Damaged,1179.89
35638,367341,1016,Wrong Item,8410.42
35639,922060,1132,Not Needed,19736.1
35640,598111,1736,Not Needed,11495.76
35641,295815,1557,Not Needed,10790.49
35642,73433,80,Not Needed,1324.76
35643,615668,120,Others,2490.0
35644,230389,776,Late Delivery,2769.31
35645,838422,85,Wrong Item,3305.63
35646,416842,1231,Wrong Item,4251.53
35647,758443,2371,Late Delivery,1759.65
35648,675885,1959,Others,1622.53
35649,482220,861,Wrong Item,5714.15
35650,240443,2166,Others,14078.46
35651,558821,2071,Not Needed,306.06
35652,311385,1378,Damaged,3829.04
35653,382626,2275,Not Needed,731.23
35654,589568,2389,Late Delivery,7071.8
35655,63366,1136,Late Delivery,554.11
35656,76336,2035,Damaged,986.2
35657,529274,2132,Damaged,285.27
35658,574837,1502,Not Needed,1459.23
35659,893441,862,Not Needed,5479.62
35660,238529,907,Others,10056.77
35661,194114,2287,Wrong Item,22007.21
35662,910561,927,Damaged,17997.33
35663,828786,593,Not Needed,6556.48
35664,980835,314,Damaged,1948.86
35665,948096,1264,Late Delivery,22442.62
35666,730390,1046,Not Needed,4230.79
35667,528787,51,Damaged,14229.1
35668,455669,543,Damaged,12725.24
35669,438836,551,Damaged,27338.33
35670,90581,159,Damaged,352.59
35671,362085,1842,Late Delivery,4338.43
35672,209967,2423,Others,428.4
35673,906283,2048,Late Delivery,326.02
35674,750155,181,Not Needed,9177.86
35675,783325,1085,Not Needed,1442.49
35676,678132,445,Not Needed,148.17
35677,550400,189,Late Delivery,7052.81
35678,486831,1590,Others,181.54
35679,454249,947,Wrong Item,9192.25
35680,831013,233,Damaged,28768.26
35681,722789,2292,Late Delivery,4508.44
35682,138348,1137,Late Delivery,13849.48
35683,370662,194,Others,22583.06
35684,872203,1038,Not Needed,5330.7
35685,337805,1916,Wrong Item,14639.55
35686,291068,2442,Not Needed,7788.29
35687,13282,2326,Damaged,5592.92
35688,897105,1873,Late Delivery,5306.65
35689,689448,323,Late Delivery,3069.23
35690,404664,700,Others,23697.33
35691,141606,1946,Late Delivery,1288.96
35692,128888,1638,Not Needed,1834.58
35693,292889,673,Wrong Item,202.48
35694,485574,1845,Damaged,46.71
35695,26385,954,Damaged,895.05
35696,685128,200,Damaged,16926.12
35697,672559,2079,Damaged,24621.07
35698,482263,1139,Wrong Item,8862.19
35699,488719,67,Late Delivery,442.56
35700,55594,35,Others,6864.97
35701,436920,2258,Damaged,3343.82
35702,263303,435,Wrong Item,1727.61
35703,805697,234,Wrong Item,5441.69
35704,599260,1931,Damaged,11886.79
35705,912144,353,Not Needed,5709.93
35706,360977,267,Others,14668.48
35707,25394,425,Damaged,8636.56
35708,922594,1056,Wrong Item,4832.97
35709,529912,2178,Not Needed,500.72
35710,223553,842,Others,21326.69
35711,266882,1410,Wrong Item,3205.05
35712,546562,163,Not Needed,7978.63
35713,882359,832,Damaged,3661.24
35714,84955,2438,Wrong Item,7745.85
35715,164015,1869,Wrong Item,1447.65
35716,219341,2456,Others,1320.17
35717,433651,2137,Others,3343.63
35718,704577,1919,Late Delivery,1052.03
35719,405542,2364,Others,7706.52
35720,898275,690,Late Delivery,4726.27
35721,518815,1776,Damaged,9109.24
35722,976140,1378,Late Delivery,657.01
35723,335050,1700,Damaged,1914.01
35724,398438,1602,Others,7041.84
35725,558202,37,Damaged,604.09
35726,96599,1970,Others,6556.67
35727,482860,2487,Others,4545.46
35728,461984,2555,Others,13519.8
35729,373912,2450,Others,23591.33
35730,860349,2305,Damaged,2150.93
35731,84135,1681,Not Needed,6007.36
35732,397651,548,Not Needed,1803.09
35733,397878,582,Late Delivery,630.02
35734,593136,1573,Not Needed,2698.6
35735,81112,1338,Damaged,407.76
35736,251159,1375,Not Needed,10258.73
35737,408523,346,Damaged,7664.53
35738,520818,17,Wrong Item,7591.21
35739,700118,2478,Late Delivery,2487.42
35740,353255,1687,Wrong Item,14661.28
35741,896767,2466,Others,2183.95
35742,939588,966,Wrong Item,25123.95
35743,362426,845,Wrong Item,12214.2
35744,153938,670,Wrong Item,6614.45
35745,575795,659,Damaged,496.69
35746,142838,820,Wrong Item,2653.52
35747,653335,712,Not Needed,2808.44
35748,549656,707,Late Delivery,4523.6
35749,256621,460,Not Needed,2752.85
35750,869018,2343,Damaged,296.67
35751,645749,2526,Wrong Item,294.84
35752,359689,37,Late Delivery,4333.11
35753,865172,971,Not Needed,7317.35
35754,547944,886,Damaged,559.44
35755,788295,1943,Others,7277.93
35756,824032,1946,Not Needed,11704.41
35757,744050,1677,Others,1105.57
35758,982606,1430,Late Delivery,5584.73
35759,308357,1683,Wrong Item,1458.92
35760,883149,2077,Late Delivery,21235.73
35761,366210,1283,Wrong Item,681.47
35762,330026,1463,Damaged,265.01
35763,204404,1916,Late Delivery,18874.16
35764,767174,1427,Not Needed,1734.25
35765,113363,1556,Others,2504.94
35766,187353,2008,Damaged,7513.94
35767,970046,1635,Damaged,1807.4
35768,838198,2412,Not Needed,993.45
35769,402220,1756,Damaged,3011.78
35770,372902,1835,Late Delivery,5995.46
35771,887936,1046,Others,12453.39
35772,755097,47,Wrong Item,3428.78
35773,451626,2210,Late Delivery,13458.89
35774,831463,1042,Damaged,3126.76
35775,555455,196,Late Delivery,2167.42
35776,187019,1991,Damaged,2145.06
35777,480024,1323,Wrong Item,1131.24
35778,564781,1200,Damaged,10591.09
35779,374053,1244,Others,1017.44
35780,156551,1885,Others,302.52
35781,254069,568,Late Delivery,1743.47
35782,673347,1073,Others,2715.6
35783,563360,101,Damaged,13463.57
35784,834433,1878,Others,14748.92
35785,359692,2178,Damaged,987.97
35786,603409,997,Damaged,3979.05
35787,558681,2454,Damaged,2677.04
35788,259441,2297,Wrong Item,1020.47
35789,163211,1324,Not Needed,15902.31
35790,686574,2387,Not Needed,10921.27
35791,827789,223,Damaged,19252.85
35792,136673,936,Wrong Item,1478.43
35793,256114,1212,Damaged,4339.45
35794,93411,449,Damaged,8254.55
35795,444665,1583,Late Delivery,2140.5
35796,696656,971,Not Needed,3125.38
35797,691604,972,Late Delivery,2070.02
35798,343611,1218,Late Delivery,5068.39
35799,429718,730,Damaged,7088.95
35800,22575,1845,Damaged,4084.06
35801,760638,775,Not Needed,12244.79
35802,278645,337,Others,695.1
35803,179045,2553,Damaged,1860.82
35804,700689,1264,Not Needed,4375.21
35805,192100,1500,Late Delivery,12370.95
35806,141879,1045,Damaged,461.76
35807,971187,1470,Late Delivery,1385.16
35808,54070,1962,Wrong Item,9361.45
35809,321271,1251,Damaged,1996.47
35810,987433,284,Damaged,9134.94
35811,966620,1440,Wrong Item,3568.24
35812,320257,1684,Others,7963.0
35813,84050,2509,Not Needed,21206.49
35814,512846,2167,Not Needed,2515.15
35815,181082,2529,Wrong Item,1821.88
35816,850699,2232,Damaged,6431.7
35817,756290,1605,Others,12740.03
35818,328142,1655,Wrong Item,36620.78
35819,640033,2395,Wrong Item,16167.73
35820,79170,1450,Late Delivery,25259.08
35821,542768,2429,Not Needed,17322.57
35822,825918,1527,Not Needed,1252.82
35823,296453,386,Wrong Item,8075.79
35824,849610,365,Late Delivery,11477.4
35825,596801,1846,Late Delivery,2423.1
35826,163378,212,Not Needed,2930.17
35827,837196,894,Damaged,2227.49
35828,984831,2,Not Needed,1870.43
35829,379537,333,Late Delivery,10938.02
35830,485814,2551,Late Delivery,5460.54
35831,106322,304,Not Needed,1972.18
35832,834636,705,Wrong Item,3492.91
35833,999414,97,Late Delivery,7002.7
35834,89937,1450,Not Needed,1523.65
35835,22012,615,Not Needed,18033.39
35836,986819,2046,Damaged,5679.7
35837,629892,2549,Damaged,11874.57
35838,821015,103,Not Needed,3500.95
35839,932578,523,Late Delivery,934.34
35840,955769,1290,Wrong Item,2752.68
35841,317498,1205,Late Delivery,2102.54
35842,984230,1056,Wrong Item,8708.7
35843,467654,2423,Wrong Item,1489.93
35844,824118,2535,Not Needed,5419.3
35845,195676,1825,Others,804.03
35846,462760,1325,Not Needed,5156.93
35847,858721,126,Wrong Item,1141.28
35848,596042,1919,Not Needed,3109.41
35849,303133,1356,Not Needed,889.13
35850,194833,2106,Late Delivery,5650.04
35851,520121,1148,Not Needed,11190.3
35852,954759,613,Wrong Item,317.7
35853,71043,1027,Others,978.76
35854,156558,2530,Others,8056.57
35855,675564,2360,Wrong Item,694.1
35856,145022,1071,Damaged,6403.89
35857,542057,1320,Late Delivery,9872.07
35858,614355,1881,Damaged,8750.25
35859,937542,811,Late Delivery,1676.05
35860,744494,197,Not Needed,1744.79
35861,704960,2088,Not Needed,4257.33
35862,589298,139,Damaged,1858.45
35863,859881,457,Wrong Item,648.19
35864,102411,1959,Wrong Item,8157.43
35865,978804,608,Late Delivery,4761.77
35866,553178,1540,Late Delivery,12930.63
35867,173452,948,Others,14244.8
35868,697290,2181,Damaged,3257.48
35869,421579,1204,Not Needed,7119.68
35870,336464,2556,Others,12490.77
35871,852326,2373,Not Needed,3590.92
35872,37528,1677,Others,4739.49
35873,436890,1762,Not Needed,4216.85
35874,883341,332,Damaged,1031.33
35875,50270,1040,Damaged,2709.48
35876,322030,496,Damaged,3484.0
35877,266554,2478,Late Delivery,450.36
35878,101301,1707,Others,1150.8
35879,720384,1873,Others,1831.91
35880,786882,289,Damaged,1998.69
35881,293216,1319,Others,4054.71
35882,776787,1156,Wrong Item,14362.75
35883,410971,2531,Not Needed,14444.65
35884,204679,2129,Damaged,3865.18
35885,787810,1016,Not Needed,11253.7
35886,392843,2088,Others,656.07
35887,247220,29,Wrong Item,11663.11
35888,459814,1392,Late Delivery,2543.4
35889,5902,1654,Wrong Item,2811.1
35890,459435,2325,Wrong Item,6105.1
35891,389052,1848,Not Needed,3470.06
35892,965635,1917,Late Delivery,982.11
35893,949886,1974,Damaged,2003.81
35894,37086,370,Others,23044.15
35895,381189,2371,Damaged,4305.7
35896,721410,191,Not Needed,1554.22
35897,27657,541,Late Delivery,4298.8
35898,712844,2054,Others,7667.58
35899,724106,703,Not Needed,19603.15
35900,370434,1118,Others,2150.05
35901,307156,1177,Late Delivery,9520.26
35902,207862,1110,Others,21787.34
35903,717973,1842,Late Delivery,12354.91
35904,709356,2527,Late Delivery,6062.91
35905,835379,99,Late Delivery,9677.41
35906,896817,170,Wrong Item,1273.98
35907,146676,1997,Damaged,321.6
35908,61405,1523,Not Needed,1902.21
35909,89762,184,Wrong Item,11919.83
35910,292340,1249,Damaged,4232.28
35911,902532,815,Not Needed,4734.01
35912,247299,2453,Late Delivery,7654.77
35913,871802,21,Not Needed,371.21
35914,195004,924,Wrong Item,7147.13
35915,748564,1746,Not Needed,13346.05
35916,346065,1692,Wrong Item,6612.13
35917,431329,2068,Late Delivery,12342.86
35918,404730,2179,Others,23110.42
35919,405162,829,Not Needed,6246.22
35920,387399,852,Wrong Item,2908.07
35921,804102,1373,Damaged,10391.84
35922,593698,1546,Others,1168.14
35923,823566,854,Damaged,821.56
35924,454386,930,Others,1931.17
35925,996748,326,Damaged,17754.7
35926,295003,467,Wrong Item,2679.84
35927,852082,314,Others,2726.81
35928,860786,1697,Late Delivery,4717.28
35929,545371,1369,Others,1918.7
35930,631568,895,Others,25516.07
35931,30373,422,Wrong Item,11896.49
35932,965961,1481,Others,2753.74
35933,786356,856,Late Delivery,7309.48
35934,54624,1452,Not Needed,3870.95
35935,906039,1192,Wrong Item,6005.1
35936,827328,746,Not Needed,15392.0
35937,713446,695,Others,18842.67
35938,112821,170,Damaged,2761.28
35939,645328,1664,Not Needed,2012.81
35940,158705,1344,Not Needed,14843.13
35941,433165,2190,Wrong Item,629.11
35942,867688,1892,Damaged,2167.25
35943,160660,736,Damaged,11505.21
35944,357765,1342,Others,15852.01
35945,89834,2422,Late Delivery,10490.84
35946,730918,421,Damaged,9849.86
35947,163416,278,Not Needed,2104.16
35948,947826,837,Not Needed,10964.29
35949,825904,1366,Late Delivery,2892.68
35950,165724,2186,Wrong Item,595.29
35951,203777,2101,Late Delivery,14760.21
35952,269041,82,Not Needed,2903.33
35953,118964,2076,Others,2328.19
35954,356686,1147,Not Needed,8096.71
35955,947535,697,Wrong Item,14842.75
35956,994176,1492,Others,361.42
35957,845250,2442,Others,2773.13
35958,291978,402,Late Delivery,6452.04
35959,946393,1118,Damaged,22235.62
35960,916902,65,Late Delivery,15826.35
35961,228547,2307,Not Needed,9769.16
35962,617135,432,Others,3331.77
35963,673070,1353,Not Needed,6249.53
35964,123239,38,Wrong Item,4811.16
35965,648179,958,Others,10792.75
35966,18847,2041,Others,10074.73
35967,605918,123,Damaged,7750.27
35968,355404,1512,Wrong Item,11448.14
35969,443950,557,Others,9646.65
35970,668788,712,Damaged,3186.16
35971,122769,1350,Late Delivery,7697.16
35972,215359,377,Late Delivery,248.26
35973,130994,1739,Late Delivery,9731.07
35974,653495,743,Others,25382.34
35975,928307,1068,Others,3578.41
35976,192354,221,Others,5178.13
35977,760464,2556,Wrong Item,4963.82
35978,143301,16,Late Delivery,4547.27
35979,48964,61,Not Needed,630.55
35980,892622,1819,Others,3870.1
35981,499247,2260,Late Delivery,11593.19
35982,477877,1662,Damaged,7734.49
35983,534656,1578,Late Delivery,8719.2
35984,392686,841,Others,7704.87
35985,376836,1339,Late Delivery,13944.7
35986,278415,198,Others,1305.15
35987,967484,718,Wrong Item,1445.35
35988,517382,1301,Others,5364.09
35989,346491,919,Damaged,7715.88
35990,517607,427,Not Needed,470.34
35991,592805,764,Others,11849.94
35992,880753,1543,Wrong Item,13875.77
35993,772563,885,Damaged,630.08
35994,405141,998,Others,189.2
35995,967464,942,Not Needed,3789.67
