EmployeeID,EmployeeName,StoreID,Role,JoinDateID
2177,Employee_2177,28,Supervisor,1112
2178,Employee_2178,72,Sales Rep,2426
2179,Employee_2179,163,Cashier,1577
2180,Employee_2180,191,Sales Rep,1782
2181,Employee_2181,62,Cashier,965
2182,Employee_2182,191,Supervisor,1397
2183,Employee_2183,53,Cashier,1560
2184,Employee_2184,118,Sales Rep,824
2185,Employee_2185,16,Sales Rep,700
2186,Employee_2186,65,Sales Rep,920
2187,Employee_2187,19,Cashier,2179
2188,Employee_2188,145,Manager,1838
2189,Employee_2189,29,Sales Rep,165
2190,Employee_2190,120,Sales Rep,2087
2191,Employee_2191,118,Sales Rep,2396
2192,Employee_2192,172,Cashier,107
2193,Employee_2193,133,Manager,2233
2194,Employee_2194,50,Sales Rep,144
2195,Employee_2195,87,Supervisor,956
2196,Employee_2196,79,Manager,1643
2197,Employee_2197,104,Manager,1823
2198,Employee_2198,138,Supervisor,198
2199,Employee_2199,135,Supervisor,1440
2200,Employee_2200,135,Cashier,2031
2201,Employee_2201,82,Manager,748
2202,Employee_2202,191,Cashier,212
2203,Employee_2203,199,Supervisor,1865
2204,Employee_2204,182,Cashier,99
2205,Employee_2205,63,Supervisor,728
2206,Employee_2206,186,Manager,711
2207,Employee_2207,89,Manager,1219
2208,Employee_2208,58,Supervisor,2337
2209,Employee_2209,147,Cashier,873
2210,Employee_2210,34,Cashier,2318
2211,Employee_2211,166,Manager,1252
2212,Employee_2212,77,Supervisor,1047
2213,Employee_2213,76,Cashier,1451
2214,Employee_2214,140,Sales Rep,2428
2215,Employee_2215,21,Supervisor,1911
2216,Employee_2216,92,Supervisor,882
2217,Employee_2217,131,Sales Rep,1497
2218,Employee_2218,68,Supervisor,565
2219,Employee_2219,5,Manager,1381
2220,Employee_2220,159,Manager,537
2221,Employee_2221,117,Manager,2324
2222,Employee_2222,29,Cashier,2306
2223,Employee_2223,137,Supervisor,2075
2224,Employee_2224,33,Supervisor,303
2225,Employee_2225,124,Manager,2492
2226,Employee_2226,77,Cashier,2374
2227,Employee_2227,74,Sales Rep,1560
2228,Employee_2228,29,Sales Rep,1061
2229,Employee_2229,46,Sales Rep,71
2230,Employee_2230,35,Manager,1682
2231,Employee_2231,103,Supervisor,15
2232,Employee_2232,122,Supervisor,67
2233,Employee_2233,156,Manager,1176
2234,Employee_2234,123,Cashier,1073
2235,Employee_2235,162,Cashier,1921
2236,Employee_2236,112,Cashier,1597
2237,Employee_2237,108,Sales Rep,1293
2238,Employee_2238,138,Supervisor,1570
2239,Employee_2239,99,Manager,1865
2240,Employee_2240,133,Supervisor,1088
2241,Employee_2241,43,Sales Rep,596
2242,Employee_2242,104,Supervisor,1228
2243,Employee_2243,131,Sales Rep,1168
2244,Employee_2244,94,Supervisor,1426
2245,Employee_2245,99,Manager,1671
2246,Employee_2246,61,Supervisor,2446
2247,Employee_2247,190,Supervisor,2543
2248,Employee_2248,107,Supervisor,563
2249,Employee_2249,120,Sales Rep,2479
2250,Employee_2250,199,Supervisor,2389
2251,Employee_2251,40,Cashier,2191
2252,Employee_2252,101,Supervisor,502
2253,Employee_2253,24,Sales Rep,325
2254,Employee_2254,189,Sales Rep,1206
2255,Employee_2255,98,Supervisor,1518
2256,Employee_2256,181,Cashier,2215
2257,Employee_2257,67,Sales Rep,176
2258,Employee_2258,129,Cashier,827
2259,Employee_2259,35,Cashier,1397
2260,Employee_2260,180,Sales Rep,1794
2261,Employee_2261,31,Cashier,1799
2262,Employee_2262,28,Manager,621
2263,Employee_2263,58,Sales Rep,1071
2264,Employee_2264,46,Manager,1486
2265,Employee_2265,50,Cashier,1905
2266,Employee_2266,49,Sales Rep,634
2267,Employee_2267,93,Manager,634
2268,Employee_2268,108,Sales Rep,1288
2269,Employee_2269,62,Manager,1111
2270,Employee_2270,185,Sales Rep,146
2271,Employee_2271,14,Supervisor,1287
2272,Employee_2272,63,Manager,718
2273,Employee_2273,51,Sales Rep,982
2274,Employee_2274,185,Cashier,2405
2275,Employee_2275,98,Supervisor,109
2276,Employee_2276,144,Sales Rep,2370
2277,Employee_2277,197,Cashier,1926
2278,Employee_2278,102,Sales Rep,1856
2279,Employee_2279,181,Manager,1735
2280,Employee_2280,146,Manager,1363
2281,Employee_2281,45,Cashier,2487
2282,Employee_2282,106,Supervisor,596
2283,Employee_2283,169,Cashier,1734
2284,Employee_2284,87,Sales Rep,2367
2285,Employee_2285,109,Cashier,1347
2286,Employee_2286,88,Manager,561
2287,Employee_2287,47,Cashier,2317
2288,Employee_2288,153,Cashier,690
2289,Employee_2289,103,Supervisor,210
2290,Employee_2290,10,Sales Rep,1705
2291,Employee_2291,138,Manager,1606
2292,Employee_2292,1,Sales Rep,2536
2293,Employee_2293,143,Cashier,1416
2294,Employee_2294,182,Cashier,2361
2295,Employee_2295,120,Manager,1789
2296,Employee_2296,99,Supervisor,276
2297,Employee_2297,165,Cashier,1161
2298,Employee_2298,68,Supervisor,2473
2299,Employee_2299,48,Cashier,765
2300,Employee_2300,129,Manager,163
2301,Employee_2301,61,Manager,2242
2302,Employee_2302,180,Cashier,1867
2303,Employee_2303,196,Sales Rep,74
2304,Employee_2304,61,Supervisor,1327
2305,Employee_2305,158,Sales Rep,42
2306,Employee_2306,122,Cashier,572
2307,Employee_2307,21,Supervisor,1895
2308,Employee_2308,176,Sales Rep,990
2309,Employee_2309,150,Cashier,2506
2310,Employee_2310,93,Cashier,634
2311,Employee_2311,65,Manager,821
2312,Employee_2312,123,Sales Rep,289
2313,Employee_2313,49,Sales Rep,2122
2314,Employee_2314,116,Supervisor,871
2315,Employee_2315,147,Cashier,155
2316,Employee_2316,50,Manager,1289
2317,Employee_2317,25,Cashier,1934
2318,Employee_2318,150,Supervisor,1809
2319,Employee_2319,3,Cashier,1340
2320,Employee_2320,89,Manager,373
2321,Employee_2321,194,Manager,1333
2322,Employee_2322,28,Manager,785
2323,Employee_2323,44,Manager,686
2324,Employee_2324,163,Supervisor,122
2325,Employee_2325,37,Supervisor,1576
2326,Employee_2326,176,Supervisor,1121
2327,Employee_2327,58,Supervisor,1307
2328,Employee_2328,194,Sales Rep,1840
2329,Employee_2329,139,Cashier,166
2330,Employee_2330,89,Cashier,129
2331,Employee_2331,42,Supervisor,1446
2332,Employee_2332,39,Cashier,316
2333,Employee_2333,155,Cashier,1358
2334,Employee_2334,80,Cashier,865
2335,Employee_2335,25,Cashier,1903
2336,Employee_2336,27,Supervisor,1233
2337,Employee_2337,33,Supervisor,2190
2338,Employee_2338,28,Cashier,1859
2339,Employee_2339,100,Cashier,1696
2340,Employee_2340,47,Sales Rep,1785
2341,Employee_2341,191,Supervisor,356
2342,Employee_2342,57,Cashier,1003
2343,Employee_2343,158,Manager,293
2344,Employee_2344,200,Manager,2123
2345,Employee_2345,56,Supervisor,1303
2346,Employee_2346,116,Supervisor,2299
2347,Employee_2347,65,Cashier,1493
2348,Employee_2348,44,Supervisor,2124
2349,Employee_2349,186,Manager,2133
2350,Employee_2350,93,Supervisor,127
2351,Employee_2351,168,Cashier,124
2352,Employee_2352,13,Manager,2382
2353,Employee_2353,42,Supervisor,468
2354,Employee_2354,157,Supervisor,425
2355,Employee_2355,116,Sales Rep,1876
2356,Employee_2356,76,Cashier,559
2357,Employee_2357,192,Sales Rep,1077
2358,Employee_2358,107,Cashier,1491
2359,Employee_2359,39,Manager,2139
2360,Employee_2360,38,Supervisor,2102
2361,Employee_2361,85,Manager,2490
2362,Employee_2362,48,Sales Rep,2401
2363,Employee_2363,32,Manager,1301
2364,Employee_2364,6,Manager,1172
2365,Employee_2365,23,Supervisor,1575
2366,Employee_2366,108,Sales Rep,797
2367,Employee_2367,28,Cashier,40
2368,Employee_2368,88,Cashier,630
2369,Employee_2369,7,Sales Rep,674
2370,Employee_2370,50,Supervisor,2430
2371,Employee_2371,197,Supervisor,578
2372,Employee_2372,87,Cashier,1109
2373,Employee_2373,104,Supervisor,2093
2374,Employee_2374,191,Sales Rep,814
2375,Employee_2375,54,Supervisor,1240
2376,Employee_2376,156,Cashier,1162
2377,Employee_2377,119,Cashier,1605
2378,Employee_2378,93,Supervisor,592
2379,Employee_2379,53,Supervisor,2536
2380,Employee_2380,78,Supervisor,2270
2381,Employee_2381,143,Manager,1158
2382,Employee_2382,78,Supervisor,1592
2383,Employee_2383,22,Cashier,1976
2384,Employee_2384,151,Cashier,2300
2385,Employee_2385,51,Cashier,2502
2386,Employee_2386,105,Supervisor,1978
2387,Employee_2387,136,Cashier,1184
2388,Employee_2388,177,Cashier,43
2389,Employee_2389,19,Sales Rep,1915
2390,Employee_2390,147,Sales Rep,1076
2391,Employee_2391,79,Sales Rep,186
2392,Employee_2392,51,Cashier,2174
2393,Employee_2393,105,Manager,2283
2394,Employee_2394,48,Manager,1684
2395,Employee_2395,86,Cashier,748
2396,Employee_2396,26,Cashier,2496
2397,Employee_2397,31,Sales Rep,715
2398,Employee_2398,40,Supervisor,2269
2399,Employee_2399,127,Supervisor,848
2400,Employee_2400,109,Sales Rep,1120
2401,Employee_2401,69,Supervisor,743
2402,Employee_2402,107,Sales Rep,2319
2403,Employee_2403,39,Cashier,2229
2404,Employee_2404,75,Sales Rep,2425
2405,Employee_2405,137,Cashier,177
2406,Employee_2406,138,Supervisor,939
2407,Employee_2407,139,Sales Rep,2
2408,Employee_2408,82,Sales Rep,1592
2409,Employee_2409,41,Supervisor,2186
2410,Employee_2410,64,Supervisor,1954
2411,Employee_2411,160,Supervisor,1125
2412,Employee_2412,113,Cashier,2012
2413,Employee_2413,49,Sales Rep,1860
2414,Employee_2414,112,Manager,2518
2415,Employee_2415,159,Cashier,1928
2416,Employee_2416,85,Manager,575
2417,Employee_2417,72,Sales Rep,1221
2418,Employee_2418,120,Manager,995
2419,Employee_2419,91,Cashier,931
2420,Employee_2420,108,Supervisor,244
2421,Employee_2421,62,Cashier,1619
2422,Employee_2422,114,Cashier,817
2423,Employee_2423,81,Manager,2294
2424,Employee_2424,82,Supervisor,728
2425,Employee_2425,167,Supervisor,1199
2426,Employee_2426,159,Supervisor,571
2427,Employee_2427,86,Sales Rep,551
2428,Employee_2428,165,Manager,510
2429,Employee_2429,53,Sales Rep,1292
2430,Employee_2430,183,Cashier,604
2431,Employee_2431,138,Cashier,1341
2432,Employee_2432,161,Supervisor,2120
2433,Employee_2433,106,Sales Rep,2315
2434,Employee_2434,103,Sales Rep,58
2435,Employee_2435,154,Supervisor,273
2436,Employee_2436,52,Supervisor,174
2437,Employee_2437,134,Sales Rep,1182
2438,Employee_2438,35,Sales Rep,1197
2439,Employee_2439,14,Supervisor,643
2440,Employee_2440,121,Manager,226
2441,Employee_2441,5,Cashier,2093
2442,Employee_2442,55,Supervisor,520
2443,Employee_2443,171,Sales Rep,2400
2444,Employee_2444,16,Sales Rep,337
2445,Employee_2445,12,Cashier,1133
2446,Employee_2446,29,Supervisor,370
2447,Employee_2447,88,Cashier,401
2448,Employee_2448,121,Manager,1667
2449,Employee_2449,88,Manager,1953
2450,Employee_2450,12,Cashier,2371
2451,Employee_2451,170,Supervisor,1862
2452,Employee_2452,75,Manager,1989
2453,Employee_2453,110,Manager,1921
2454,Employee_2454,176,Cashier,115
2455,Employee_2455,83,Sales Rep,495
2456,Employee_2456,43,Supervisor,1578
2457,Employee_2457,22,Supervisor,880
2458,Employee_2458,126,Cashier,1868
2459,Employee_2459,17,Cashier,1110
2460,Employee_2460,147,Sales Rep,2445
2461,Employee_2461,92,Manager,2307
2462,Employee_2462,33,Manager,2453
2463,Employee_2463,122,Sales Rep,753
2464,Employee_2464,148,Sales Rep,1919
2465,Employee_2465,91,Manager,766
2466,Employee_2466,10,Sales Rep,38
2467,Employee_2467,167,Supervisor,904
2468,Employee_2468,153,Supervisor,807
2469,Employee_2469,58,Cashier,1100
2470,Employee_2470,27,Manager,1065
2471,Employee_2471,151,Manager,1884
2472,Employee_2472,156,Supervisor,1742
2473,Employee_2473,79,Supervisor,1265
2474,Employee_2474,158,Sales Rep,2051
2475,Employee_2475,75,Manager,2271
2476,Employee_2476,120,Cashier,2392
2477,Employee_2477,52,Manager,720
2478,Employee_2478,120,Supervisor,60
2479,Employee_2479,109,Cashier,1014
2480,Employee_2480,190,Sales Rep,2159
2481,Employee_2481,143,Manager,523
2482,Employee_2482,134,Supervisor,524
2483,Employee_2483,67,Cashier,2443
2484,Employee_2484,49,Manager,1599
2485,Employee_2485,180,Supervisor,2223
2486,Employee_2486,23,Sales Rep,2128
2487,Employee_2487,29,Supervisor,1357
2488,Employee_2488,180,Cashier,1504
2489,Employee_2489,17,Cashier,1976
2490,Employee_2490,135,Cashier,1296
2491,Employee_2491,66,Manager,1922
2492,Employee_2492,117,Supervisor,2059
2493,Employee_2493,62,Supervisor,1719
2494,Employee_2494,166,Manager,2255
2495,Employee_2495,89,Sales Rep,2145
2496,Employee_2496,194,Sales Rep,2370
2497,Employee_2497,16,Cashier,1665
2498,Employee_2498,122,Manager,695
2499,Employee_2499,62,Manager,1805
2500,Employee_2500,168,Supervisor,151
2501,Employee_2501,9,Cashier,2308
2502,Employee_2502,198,Manager,2126
2503,Employee_2503,176,Supervisor,231
2504,Employee_2504,115,Sales Rep,1293
2505,Employee_2505,11,Supervisor,496
2506,Employee_2506,159,Supervisor,1791
2507,Employee_2507,199,Cashier,232
2508,Employee_2508,59,Manager,82
2509,Employee_2509,100,Cashier,1793
2510,Employee_2510,134,Sales Rep,1646
2511,Employee_2511,93,Manager,237
2512,Employee_2512,126,Manager,883
2513,Employee_2513,192,Sales Rep,1456
2514,Employee_2514,19,Supervisor,1276
2515,Employee_2515,2,Sales Rep,1072
2516,Employee_2516,121,Supervisor,2030
2517,Employee_2517,15,Manager,1664
2518,Employee_2518,37,Cashier,1239
2519,Employee_2519,93,Cashier,1853
2520,Employee_2520,78,Manager,1351
2521,Employee_2521,165,Manager,666
2522,Employee_2522,20,Cashier,1566
2523,Employee_2523,94,Manager,1267
2524,Employee_2524,156,Manager,1505
2525,Employee_2525,73,Manager,174
2526,Employee_2526,177,Manager,1410
2527,Employee_2527,121,Manager,32
2528,Employee_2528,12,Sales Rep,1292
2529,Employee_2529,117,Manager,899
2530,Employee_2530,79,Supervisor,701
2531,Employee_2531,192,Sales Rep,1754
2532,Employee_2532,116,Supervisor,1027
2533,Employee_2533,91,Sales Rep,170
2534,Employee_2534,38,Sales Rep,1814
2535,Employee_2535,12,Cashier,1429
2536,Employee_2536,108,Sales Rep,269
2537,Employee_2537,40,Manager,1720
2538,Employee_2538,9,Supervisor,298
2539,Employee_2539,123,Manager,41
2540,Employee_2540,17,Cashier,496
2541,Employee_2541,151,Sales Rep,610
2542,Employee_2542,52,Cashier,174
2543,Employee_2543,158,Manager,1303
2544,Employee_2544,157,Manager,398
2545,Employee_2545,49,Supervisor,80
2546,Employee_2546,111,Sales Rep,848
2547,Employee_2547,78,Manager,221
2548,Employee_2548,94,Cashier,2153
2549,Employee_2549,154,Manager,88
2550,Employee_2550,127,Cashier,980
2551,Employee_2551,180,Sales Rep,893
2552,Employee_2552,121,Supervisor,602
2553,Employee_2553,150,Cashier,1041
2554,Employee_2554,101,Cashier,1367
2555,Employee_2555,114,Sales Rep,1112
2556,Employee_2556,48,Sales Rep,1180
2557,Employee_2557,92,Cashier,1124
2558,Employee_2558,6,Cashier,173
2559,Employee_2559,45,Cashier,1247
2560,Employee_2560,110,Sales Rep,323
2561,Employee_2561,61,Cashier,1179
2562,Employee_2562,36,Supervisor,1704
2563,Employee_2563,59,Supervisor,216
2564,Employee_2564,123,Sales Rep,850
2565,Employee_2565,95,Supervisor,942
2566,Employee_2566,40,Supervisor,39
2567,Employee_2567,70,Sales Rep,214
2568,Employee_2568,7,Cashier,336
2569,Employee_2569,188,Manager,25
2570,Employee_2570,99,Cashier,1847
2571,Employee_2571,99,Cashier,187
2572,Employee_2572,189,Supervisor,2076
2573,Employee_2573,43,Supervisor,2350
2574,Employee_2574,53,Supervisor,499
2575,Employee_2575,98,Manager,2392
2576,Employee_2576,177,Supervisor,2455
2577,Employee_2577,40,Supervisor,1941
2578,Employee_2578,100,Sales Rep,696
2579,Employee_2579,123,Manager,526
2580,Employee_2580,162,Sales Rep,1297
2581,Employee_2581,2,Sales Rep,1712
2582,Employee_2582,79,Manager,195
2583,Employee_2583,10,Cashier,1896
2584,Employee_2584,99,Sales Rep,402
2585,Employee_2585,37,Supervisor,1604
2586,Employee_2586,112,Manager,565
2587,Employee_2587,66,Cashier,99
2588,Employee_2588,188,Manager,1727
2589,Employee_2589,82,Sales Rep,1639
2590,Employee_2590,183,Cashier,2366
2591,Employee_2591,142,Cashier,2098
2592,Employee_2592,196,Cashier,2321
2593,Employee_2593,51,Sales Rep,1084
2594,Employee_2594,128,Cashier,1106
2595,Employee_2595,149,Cashier,608
2596,Employee_2596,133,Supervisor,1871
2597,Employee_2597,70,Manager,815
2598,Employee_2598,121,Cashier,1065
2599,Employee_2599,133,Cashier,293
2600,Employee_2600,190,Sales Rep,1850
2601,Employee_2601,58,Manager,824
2602,Employee_2602,60,Manager,62
2603,Employee_2603,173,Supervisor,1064
2604,Employee_2604,120,Manager,1143
2605,Employee_2605,160,Sales Rep,1071
2606,Employee_2606,173,Supervisor,775
2607,Employee_2607,137,Manager,1541
2608,Employee_2608,171,Supervisor,1579
2609,Employee_2609,196,Supervisor,198
2610,Employee_2610,132,Cashier,1468
2611,Employee_2611,27,Supervisor,2194
2612,Employee_2612,30,Cashier,2470
2613,Employee_2613,39,Cashier,978
2614,Employee_2614,64,Supervisor,1761
2615,Employee_2615,134,Cashier,1511
2616,Employee_2616,144,Sales Rep,142
2617,Employee_2617,34,Supervisor,2433
2618,Employee_2618,190,Manager,539
2619,Employee_2619,118,Manager,1649
2620,Employee_2620,190,Supervisor,1023
2621,Employee_2621,107,Supervisor,2252
2622,Employee_2622,46,Manager,1288
2623,Employee_2623,56,Supervisor,898
2624,Employee_2624,54,Sales Rep,2065
2625,Employee_2625,55,Sales Rep,2301
2626,Employee_2626,124,Sales Rep,835
2627,Employee_2627,41,Sales Rep,1011
2628,Employee_2628,63,Cashier,70
2629,Employee_2629,87,Supervisor,1935
2630,Employee_2630,193,Cashier,1150
2631,Employee_2631,43,Supervisor,2376
2632,Employee_2632,69,Sales Rep,1880
2633,Employee_2633,52,Manager,1984
2634,Employee_2634,165,Supervisor,869
2635,Employee_2635,71,Sales Rep,1553
2636,Employee_2636,43,Sales Rep,2204
2637,Employee_2637,72,Supervisor,1160
2638,Employee_2638,172,Supervisor,745
2639,Employee_2639,175,Sales Rep,868
2640,Employee_2640,76,Cashier,2414
2641,Employee_2641,34,Supervisor,2521
2642,Employee_2642,119,Manager,1069
2643,Employee_2643,81,Supervisor,1489
2644,Employee_2644,44,Cashier,1528
2645,Employee_2645,3,Supervisor,782
2646,Employee_2646,46,Cashier,588
2647,Employee_2647,67,Cashier,2436
2648,Employee_2648,102,Sales Rep,1793
2649,Employee_2649,133,Supervisor,2064
2650,Employee_2650,188,Supervisor,1265
2651,Employee_2651,84,Supervisor,2465
2652,Employee_2652,100,Supervisor,1535
2653,Employee_2653,100,Cashier,313
2654,Employee_2654,137,Supervisor,2207
2655,Employee_2655,153,Sales Rep,817
2656,Employee_2656,14,Cashier,1705
2657,Employee_2657,63,Cashier,1069
2658,Employee_2658,77,Cashier,127
2659,Employee_2659,155,Manager,523
2660,Employee_2660,14,Supervisor,1548
2661,Employee_2661,123,Sales Rep,849
2662,Employee_2662,109,Supervisor,1584
2663,Employee_2663,93,Cashier,1728
2664,Employee_2664,95,Manager,317
2665,Employee_2665,9,Manager,1721
2666,Employee_2666,183,Manager,572
2667,Employee_2667,137,Supervisor,1804
2668,Employee_2668,54,Manager,1394
2669,Employee_2669,34,Supervisor,942
2670,Employee_2670,22,Sales Rep,772
2671,Employee_2671,1,Supervisor,2153
2672,Employee_2672,117,Cashier,69
2673,Employee_2673,45,Sales Rep,1330
2674,Employee_2674,126,Supervisor,28
2675,Employee_2675,20,Supervisor,1163
2676,Employee_2676,176,Manager,2360
2677,Employee_2677,67,Supervisor,982
2678,Employee_2678,159,Supervisor,387
2679,Employee_2679,32,Manager,355
2680,Employee_2680,120,Sales Rep,1612
2681,Employee_2681,152,Cashier,2555
2682,Employee_2682,7,Cashier,1190
2683,Employee_2683,78,Manager,110
2684,Employee_2684,11,Manager,1878
2685,Employee_2685,186,Sales Rep,1762
2686,Employee_2686,83,Sales Rep,2471
2687,Employee_2687,179,Supervisor,1715
2688,Employee_2688,106,Supervisor,988
2689,Employee_2689,107,Cashier,825
2690,Employee_2690,188,Sales Rep,674
2691,Employee_2691,104,Supervisor,2089
2692,Employee_2692,176,Sales Rep,926
2693,Employee_2693,173,Sales Rep,2046
2694,Employee_2694,7,Supervisor,1163
2695,Employee_2695,178,Sales Rep,842
2696,Employee_2696,137,Supervisor,1421
2697,Employee_2697,179,Manager,941
2698,Employee_2698,107,Manager,2319
2699,Employee_2699,97,Cashier,6
2700,Employee_2700,117,Cashier,270
2701,Employee_2701,200,Manager,1210
2702,Employee_2702,176,Sales Rep,1031
2703,Employee_2703,132,Sales Rep,1860
2704,Employee_2704,149,Supervisor,2148
2705,Employee_2705,157,Sales Rep,1702
2706,Employee_2706,71,Manager,2335
2707,Employee_2707,195,Cashier,1451
2708,Employee_2708,161,Manager,1562
2709,Employee_2709,31,Sales Rep,1790
2710,Employee_2710,107,Manager,1362
2711,Employee_2711,108,Manager,1795
2712,Employee_2712,165,Cashier,174
2713,Employee_2713,198,Supervisor,878
2714,Employee_2714,55,Manager,2416
2715,Employee_2715,170,Sales Rep,2241
2716,Employee_2716,177,Manager,1311
2717,Employee_2717,91,Sales Rep,2289
2718,Employee_2718,181,Sales Rep,1358
2719,Employee_2719,74,Manager,59
2720,Employee_2720,27,Supervisor,1334
2721,Employee_2721,48,Cashier,1363
2722,Employee_2722,120,Sales Rep,473
2723,Employee_2723,9,Sales Rep,907
2724,Employee_2724,197,Supervisor,463
2725,Employee_2725,137,Manager,1665
2726,Employee_2726,183,Cashier,1479
2727,Employee_2727,146,Manager,218
2728,Employee_2728,151,Sales Rep,1594
2729,Employee_2729,46,Cashier,1985
2730,Employee_2730,76,Manager,512
2731,Employee_2731,189,Manager,2121
2732,Employee_2732,39,Supervisor,2172
2733,Employee_2733,29,Sales Rep,237
2734,Employee_2734,196,Supervisor,1926
2735,Employee_2735,120,Cashier,1008
2736,Employee_2736,186,Manager,77
2737,Employee_2737,181,Sales Rep,541
2738,Employee_2738,54,Supervisor,1167
2739,Employee_2739,19,Supervisor,1222
2740,Employee_2740,185,Cashier,2051
2741,Employee_2741,10,Cashier,1386
2742,Employee_2742,64,Sales Rep,1851
2743,Employee_2743,198,Sales Rep,2432
2744,Employee_2744,159,Sales Rep,976
2745,Employee_2745,80,Manager,1025
2746,Employee_2746,110,Sales Rep,1085
2747,Employee_2747,165,Manager,1335
2748,Employee_2748,83,Manager,1610
2749,Employee_2749,193,Supervisor,2122
2750,Employee_2750,69,Cashier,568
2751,Employee_2751,188,Manager,1913
2752,Employee_2752,157,Supervisor,1941
2753,Employee_2753,56,Sales Rep,1995
2754,Employee_2754,142,Manager,990
2755,Employee_2755,110,Cashier,2461
2756,Employee_2756,129,Manager,2025
2757,Employee_2757,35,Sales Rep,66
2758,Employee_2758,57,Manager,2383
2759,Employee_2759,143,Cashier,824
2760,Employee_2760,73,Sales Rep,1572
2761,Employee_2761,157,Manager,1228
2762,Employee_2762,170,Supervisor,2167
2763,Employee_2763,85,Sales Rep,2100
2764,Employee_2764,194,Manager,835
2765,Employee_2765,169,Supervisor,2287
2766,Employee_2766,124,Sales Rep,1923
2767,Employee_2767,41,Cashier,2101
2768,Employee_2768,53,Manager,343
2769,Employee_2769,96,Supervisor,1518
2770,Employee_2770,36,Cashier,2132
2771,Employee_2771,7,Sales Rep,1629
2772,Employee_2772,15,Cashier,2257
2773,Employee_2773,66,Cashier,1781
2774,Employee_2774,30,Supervisor,1905
2775,Employee_2775,40,Supervisor,2174
2776,Employee_2776,66,Cashier,1460
2777,Employee_2777,121,Cashier,610
2778,Employee_2778,186,Sales Rep,2003
2779,Employee_2779,46,Sales Rep,2489
2780,Employee_2780,24,Sales Rep,1719
2781,Employee_2781,170,Cashier,1435
2782,Employee_2782,36,Cashier,2047
2783,Employee_2783,64,Cashier,1139
2784,Employee_2784,167,Supervisor,659
2785,Employee_2785,142,Supervisor,764
2786,Employee_2786,69,Manager,2024
2787,Employee_2787,12,Sales Rep,803
2788,Employee_2788,98,Manager,59
2789,Employee_2789,80,Manager,2194
2790,Employee_2790,40,Sales Rep,64
2791,Employee_2791,151,Supervisor,1160
2792,Employee_2792,81,Manager,1408
2793,Employee_2793,110,Supervisor,73
2794,Employee_2794,50,Manager,542
2795,Employee_2795,50,Supervisor,2159
2796,Employee_2796,93,Sales Rep,111
2797,Employee_2797,120,Supervisor,574
2798,Employee_2798,79,Supervisor,1415
2799,Employee_2799,178,Sales Rep,2350
2800,Employee_2800,58,Supervisor,58
2801,Employee_2801,120,Manager,240
2802,Employee_2802,64,Manager,179
2803,Employee_2803,164,Sales Rep,1918
2804,Employee_2804,125,Sales Rep,511
2805,Employee_2805,113,Supervisor,1611
2806,Employee_2806,114,Sales Rep,2171
2807,Employee_2807,136,Supervisor,1592
2808,Employee_2808,137,Manager,919
2809,Employee_2809,132,Sales Rep,1690
2810,Employee_2810,114,Supervisor,1673
2811,Employee_2811,91,Manager,1629
2812,Employee_2812,195,Supervisor,466
2813,Employee_2813,109,Supervisor,2427
2814,Employee_2814,143,Supervisor,1344
2815,Employee_2815,135,Supervisor,1213
2816,Employee_2816,24,Sales Rep,1693
2817,Employee_2817,119,Cashier,767
2818,Employee_2818,143,Sales Rep,2408
2819,Employee_2819,80,Supervisor,635
2820,Employee_2820,13,Sales Rep,2212
2821,Employee_2821,183,Supervisor,2540
2822,Employee_2822,96,Supervisor,1204
2823,Employee_2823,105,Supervisor,216
2824,Employee_2824,46,Manager,1033
2825,Employee_2825,140,Supervisor,913
2826,Employee_2826,14,Supervisor,759
2827,Employee_2827,16,Manager,1211
2828,Employee_2828,15,Supervisor,2138
2829,Employee_2829,151,Supervisor,2281
2830,Employee_2830,111,Manager,1785
2831,Employee_2831,45,Supervisor,1943
2832,Employee_2832,65,Manager,1067
2833,Employee_2833,67,Manager,2547
2834,Employee_2834,184,Supervisor,1820
2835,Employee_2835,49,Supervisor,205
2836,Employee_2836,64,Supervisor,2062
2837,Employee_2837,2,Supervisor,648
2838,Employee_2838,79,Supervisor,616
2839,Employee_2839,153,Cashier,2436
2840,Employee_2840,158,Supervisor,2268
2841,Employee_2841,64,Cashier,523
2842,Employee_2842,175,Supervisor,1256
2843,Employee_2843,104,Manager,1968
2844,Employee_2844,10,Cashier,2221
2845,Employee_2845,111,Supervisor,1233
2846,Employee_2846,138,Supervisor,1396
2847,Employee_2847,8,Cashier,275
2848,Employee_2848,41,Cashier,1239
2849,Employee_2849,41,Manager,2023
2850,Employee_2850,180,Cashier,355
2851,Employee_2851,90,Supervisor,2493
2852,Employee_2852,117,Cashier,1600
2853,Employee_2853,92,Supervisor,1468
2854,Employee_2854,7,Sales Rep,887
2855,Employee_2855,100,Manager,1598
2856,Employee_2856,27,Manager,1745
2857,Employee_2857,94,Supervisor,893
2858,Employee_2858,85,Supervisor,2249
2859,Employee_2859,49,Cashier,210
2860,Employee_2860,49,Manager,1553
2861,Employee_2861,45,Supervisor,475
2862,Employee_2862,54,Supervisor,688
2863,Employee_2863,46,Supervisor,1187
2864,Employee_2864,99,Sales Rep,1099
2865,Employee_2865,56,Cashier,136
2866,Employee_2866,19,Cashier,1200
2867,Employee_2867,130,Sales Rep,1937
2868,Employee_2868,7,Cashier,1660
