PromoID,ProductID,StoreID,StartDateID,EndDateID,DiscountPercent
18341,483,134,1922,1871,29.31
18342,277,2,2279,1974,26.34
18343,260,72,827,440,18.09
18344,75,83,376,2536,19.45
18345,242,115,1927,2531,15.98
18346,7,146,276,2180,15.71
18347,8,20,2076,1696,9.78
18348,300,106,1006,1151,23.37
18349,492,124,367,313,7.43
18350,93,82,1953,1712,17.66
18351,387,112,1807,517,23.92
18352,320,47,334,502,8.01
18353,426,136,498,1872,31.46
18354,325,147,28,1062,6.99
18355,461,59,1509,24,23.61
18356,412,71,743,2047,28.77
18357,430,129,515,846,27.25
18358,171,194,2464,1234,8.41
18359,110,65,2268,854,7.62
18360,27,118,1040,1853,26.95
18361,146,116,1997,1770,29.77
18362,209,112,1997,2305,32.38
18363,362,24,820,1981,37.14
18364,14,136,2126,1587,13.38
18365,315,185,224,301,32.61
18366,3,182,2104,1229,33.72
18367,57,100,1024,1616,5.07
18368,427,40,2012,1510,17.41
18369,410,165,199,117,22.09
18370,314,187,1743,830,14.43
18371,66,22,1279,662,32.65
18372,245,55,2315,2275,24.06
18373,475,114,63,1395,8.78
18374,75,171,1448,961,20.27
18375,491,158,239,1896,26.61
18376,393,46,1222,517,9.03
18377,388,24,356,484,27.17
18378,38,51,1193,820,8.77
18379,7,149,1398,1475,14.83
18380,171,25,574,1346,36.44
18381,172,183,1450,2248,26.18
18382,163,152,2538,51,22.5
18383,90,143,534,471,5.34
18384,176,109,1446,920,25.17
18385,64,78,555,689,33.0
18386,148,86,301,550,16.99
18387,491,31,2055,1278,20.63
18388,357,21,2412,507,6.44
18389,417,103,586,329,32.97
18390,346,200,2075,166,6.22
18391,429,134,47,1897,15.34
18392,117,114,504,1962,13.59
18393,288,152,1852,525,17.76
18394,476,178,750,51,39.96
18395,189,161,155,2061,18.62
18396,3,39,911,2348,23.28
18397,5,177,1998,1863,38.37
18398,461,20,285,1862,24.25
18399,463,21,448,655,8.43
18400,416,29,1053,1945,9.43
18401,475,21,2273,867,36.5
18402,123,190,677,1604,17.74
18403,444,111,1657,1927,8.76
18404,185,40,325,2496,20.6
18405,431,186,368,1987,5.95
18406,80,66,2344,1725,30.58
18407,462,110,1435,2548,23.58
18408,429,157,545,866,26.94
18409,300,181,1511,1779,34.75
18410,71,134,534,311,15.01
18411,270,134,1119,1184,18.56
18412,287,38,44,1979,21.26
18413,500,123,1322,972,17.15
18414,335,44,2253,1886,10.58
18415,364,98,1888,852,7.03
18416,343,100,2290,688,9.75
18417,36,36,129,339,21.3
18418,186,55,2052,824,18.92
18419,220,75,1812,2476,20.76
18420,102,173,611,131,37.5
18421,83,186,1794,923,39.2
18422,101,166,2453,2488,26.28
18423,181,82,2501,1350,38.08
18424,297,174,2353,702,22.88
18425,236,105,1426,153,28.68
18426,10,7,765,1918,17.46
18427,106,30,1272,1690,37.17
18428,335,58,962,1606,5.09
18429,312,129,2180,878,10.16
18430,272,48,2251,415,29.73
18431,435,191,114,95,27.15
18432,163,68,1874,1433,10.8
18433,372,131,2541,1454,29.79
18434,156,7,111,1751,5.19
18435,2,183,2299,853,29.67
18436,282,137,1799,582,25.87
18437,358,67,1375,1672,35.03
18438,375,139,149,439,11.61
18439,291,80,87,1528,17.28
18440,367,83,2428,457,32.27
18441,423,112,1837,1590,21.4
18442,127,2,1335,1729,13.98
18443,478,184,2038,1925,32.42
18444,203,173,1180,543,19.53
18445,33,52,1765,1895,14.09
18446,102,92,486,1368,15.96
18447,111,142,1938,879,32.39
18448,497,94,2361,1855,9.05
18449,305,165,879,2523,23.48
18450,404,195,349,1443,11.69
18451,283,28,2292,2513,14.65
18452,196,14,948,1629,37.11
18453,72,103,1599,80,21.83
18454,140,43,1548,210,36.78
18455,151,170,1862,1541,5.48
18456,71,157,2464,1746,9.62
18457,27,144,1546,1740,9.39
18458,129,145,865,925,11.1
18459,55,73,363,1344,24.98
18460,341,104,1229,1713,26.64
18461,371,169,2109,1889,36.83
18462,275,31,660,953,12.79
18463,429,21,1864,964,38.12
18464,398,154,1486,1118,33.94
18465,182,2,450,2109,33.17
18466,73,175,2204,348,31.27
18467,155,94,1549,2183,39.3
18468,24,28,201,52,39.75
18469,231,58,430,2210,9.78
18470,394,10,2260,737,37.84
18471,220,10,2113,422,35.81
18472,136,195,1948,339,31.25
18473,464,32,2086,1575,17.7
18474,12,169,2223,435,30.96
18475,195,82,1776,131,19.19
18476,35,195,2261,1562,26.09
18477,21,190,2550,1259,30.96
18478,252,193,36,1954,21.32
18479,311,34,1264,811,37.52
18480,181,87,948,484,7.99
18481,457,187,1929,2050,24.09
18482,459,64,859,1364,18.04
18483,419,127,2073,165,38.35
18484,314,89,263,1178,16.31
18485,156,161,359,291,15.42
18486,298,181,1061,2317,18.74
18487,385,199,1076,1327,23.16
18488,239,123,1844,1207,18.32
18489,382,82,408,159,19.36
18490,396,10,734,2149,19.41
18491,177,160,1146,740,40.0
18492,416,154,225,1406,34.03
18493,348,162,306,1962,5.2
18494,413,191,820,597,15.61
18495,260,1,1198,7,24.28
18496,227,11,268,1002,36.83
18497,204,38,997,2376,10.66
18498,434,84,1061,2521,10.9
18499,236,7,1959,2276,7.42
18500,327,175,50,2160,36.7
18501,291,128,1356,919,22.46
18502,384,184,1053,141,33.82
18503,224,112,1896,648,24.08
18504,418,111,1128,741,22.9
18505,166,54,178,1938,29.58
18506,295,15,416,1054,7.39
18507,72,83,1588,1105,24.13
18508,147,58,680,2274,35.4
18509,366,113,1858,789,8.17
18510,311,66,1160,36,35.77
18511,48,3,1385,265,5.51
18512,173,81,483,315,12.65
18513,230,147,173,1536,18.96
18514,250,30,2504,952,9.05
18515,59,178,122,1963,29.97
18516,191,185,2330,2222,37.14
18517,277,90,2465,1548,11.54
18518,162,9,1260,2241,7.83
18519,40,193,2460,1815,20.7
18520,329,3,1460,2232,17.82
18521,408,73,568,1824,21.6
18522,251,114,668,1414,34.45
18523,7,10,694,522,31.39
18524,353,6,488,1777,21.34
18525,196,98,1313,235,36.53
18526,374,193,977,950,29.24
18527,168,149,2318,1810,35.65
18528,120,172,1290,709,25.69
18529,413,199,102,1355,13.18
18530,443,135,457,63,27.32
18531,359,91,2261,2125,20.98
18532,157,103,995,1177,32.55
18533,179,59,1413,2028,34.55
18534,184,109,2448,1696,16.04
18535,380,47,629,410,21.9
18536,112,195,1976,504,8.83
18537,256,176,1751,2502,33.76
18538,121,80,1514,1640,5.28
18539,355,56,352,577,14.5
18540,198,158,1209,97,27.9
18541,286,28,1666,2516,37.64
18542,3,108,1789,2036,39.09
18543,414,151,1959,1342,33.97
18544,46,170,2414,1878,8.42
18545,441,74,1018,686,26.49
18546,206,121,1493,313,13.18
18547,143,188,1911,852,26.99
18548,357,136,1084,2334,37.3
18549,83,100,1833,43,17.86
18550,310,102,138,2292,24.13
18551,398,22,110,2038,15.94
18552,466,61,239,1576,32.36
18553,444,73,255,2247,29.52
18554,75,196,405,1380,21.42
18555,35,136,2146,2130,7.44
18556,282,128,2364,2104,6.6
18557,445,137,2357,581,22.25
18558,475,126,2531,1022,23.31
18559,12,96,710,2265,31.64
18560,427,106,1420,281,34.76
18561,107,196,1074,526,24.73
18562,280,147,1868,1119,23.19
18563,469,4,1754,2173,36.77
18564,54,75,1787,288,30.38
18565,299,107,1381,1246,34.77
18566,408,31,1292,431,38.89
18567,207,101,953,359,10.06
18568,131,24,112,1960,28.9
18569,305,173,1908,1488,27.73
18570,461,182,2280,361,37.93
18571,29,11,19,2005,32.27
18572,277,88,1672,1366,37.62
18573,38,46,1327,216,19.05
18574,365,121,2311,2408,34.98
18575,395,165,1928,2493,24.49
18576,369,145,2243,1942,20.7
18577,443,41,2109,969,5.0
18578,184,58,1567,1975,37.29
18579,202,182,1260,807,19.07
18580,335,111,1130,468,11.25
18581,264,24,2534,742,11.4
18582,470,159,1938,2296,25.45
18583,411,134,680,1440,32.2
18584,455,81,1534,692,16.31
18585,101,108,599,1968,33.46
18586,125,149,1996,1800,6.19
18587,280,11,255,1587,10.48
18588,114,99,362,348,39.48
18589,66,142,119,45,28.12
18590,349,86,876,458,16.15
18591,80,83,533,1433,22.79
18592,37,1,389,850,35.01
18593,204,97,309,549,34.5
18594,44,63,303,462,6.3
18595,7,58,1224,1119,22.26
18596,241,72,1975,1671,22.52
18597,131,129,1691,796,16.95
18598,17,18,1685,2511,14.47
18599,291,66,810,1904,34.42
18600,143,90,2361,1838,33.73
18601,5,196,161,359,9.7
18602,354,143,953,1358,21.03
18603,392,42,1682,924,37.14
18604,143,42,276,1870,12.34
18605,184,191,1209,268,27.18
18606,27,162,1594,1366,20.5
18607,463,176,1255,2132,13.81
18608,27,29,769,483,16.68
18609,319,182,259,808,28.63
18610,500,183,1240,2198,14.04
18611,409,62,1398,2136,31.3
18612,458,26,2236,868,32.56
18613,407,158,469,25,31.5
18614,355,36,1996,1599,5.09
18615,457,171,904,934,16.26
18616,159,55,1122,1963,30.87
18617,302,82,1805,1734,28.9
18618,314,50,216,1722,28.48
18619,382,166,2454,1441,37.94
18620,6,160,1165,6,21.65
18621,132,11,1396,1861,35.89
18622,367,111,182,277,30.28
18623,306,23,1938,1784,22.75
18624,398,101,1582,1590,27.65
18625,401,88,1932,1697,33.69
18626,259,106,546,1604,22.6
18627,36,20,2184,30,39.85
18628,133,191,96,363,12.4
18629,341,29,2323,926,20.1
18630,399,199,2195,303,13.55
18631,440,131,1890,361,14.85
18632,405,66,295,1484,33.52
18633,352,67,475,1401,30.38
18634,212,29,1032,247,38.7
18635,285,142,865,991,17.01
18636,162,49,2353,305,39.75
18637,161,31,1535,1266,9.69
18638,67,178,518,1456,28.72
18639,314,64,2371,1725,7.49
18640,182,54,2367,1607,8.88
18641,305,23,368,2410,6.57
18642,237,45,2205,392,37.82
18643,193,43,743,1861,9.24
18644,199,146,1250,1415,37.25
18645,306,101,1166,295,9.2
18646,378,151,2074,75,39.14
18647,115,27,1843,923,12.39
18648,480,186,1292,1181,5.5
18649,108,128,4,212,10.79
18650,447,91,1180,2458,17.24
18651,500,57,1027,656,6.13
18652,297,182,80,475,38.09
18653,286,146,2393,1823,26.18
18654,328,120,1523,969,34.86
18655,382,84,791,2459,9.69
18656,67,115,1009,300,21.66
18657,250,18,2508,744,5.35
18658,187,54,278,120,32.17
18659,286,70,632,1346,14.4
18660,38,187,495,1803,23.01
18661,325,94,1895,651,8.27
18662,24,121,2208,1446,6.17
18663,433,178,2174,2316,38.87
18664,214,110,2177,301,22.63
18665,401,187,1406,477,16.68
18666,270,49,289,1091,6.64
18667,86,116,1304,394,37.06
18668,39,39,1918,2092,26.67
18669,240,92,1391,2257,32.83
18670,197,170,969,2451,6.14
18671,136,30,530,501,13.09
18672,286,7,1092,357,9.8
18673,145,105,1955,823,17.28
18674,95,32,557,1337,10.74
18675,71,156,1577,582,23.93
18676,258,31,161,146,33.98
18677,6,22,299,1684,23.85
18678,197,87,2192,2311,25.62
18679,171,194,715,1245,18.94
18680,419,170,1130,1797,29.27
18681,383,43,255,1931,31.65
18682,492,187,365,927,29.29
18683,349,145,2027,1895,34.39
18684,164,95,1681,2442,23.1
18685,256,61,1797,2222,14.51
18686,73,19,376,1159,32.77
18687,489,47,724,38,26.34
18688,21,117,2394,2450,31.85
18689,246,19,2191,2253,14.82
18690,397,89,618,2272,39.95
18691,112,1,145,1382,5.76
18692,193,71,12,2266,25.06
18693,72,127,1137,450,23.93
18694,329,151,1889,277,21.56
18695,465,117,1457,1214,15.71
18696,158,110,150,1487,11.77
18697,123,34,1191,599,17.19
18698,62,37,1049,2496,19.67
18699,19,98,935,780,12.64
18700,359,76,1459,1610,36.12
18701,376,130,1868,1168,32.7
18702,436,119,1852,1471,18.04
18703,86,84,222,1782,12.71
18704,111,98,1143,639,39.48
18705,171,192,265,1593,17.88
18706,123,166,1844,1244,20.99
18707,376,86,1367,2399,11.95
18708,81,65,1843,2163,6.71
18709,485,115,951,287,12.11
18710,180,184,332,1996,26.43
18711,321,180,749,839,26.29
18712,82,18,589,1003,33.9
18713,69,71,774,915,24.03
18714,348,90,354,1799,24.59
18715,313,115,398,180,26.32
18716,190,19,837,981,8.2
18717,400,23,2382,120,33.86
18718,138,197,1075,1823,6.85
18719,383,199,405,2077,15.04
18720,436,188,1468,179,28.22
18721,469,156,482,1570,5.91
18722,113,186,665,2366,33.92
18723,194,94,2115,1715,25.53
18724,149,123,847,399,5.66
18725,396,170,2248,2034,25.17
18726,380,187,2329,107,29.22
18727,329,172,2079,1720,37.42
18728,97,65,2404,967,12.0
18729,89,175,1409,560,9.47
18730,440,103,2460,1889,12.93
18731,455,121,437,1890,15.26
18732,152,14,581,449,12.65
18733,269,141,2120,2188,5.46
18734,447,130,390,1667,22.23
18735,391,189,2055,848,21.15
18736,304,182,1233,270,38.46
18737,299,110,376,709,39.46
18738,88,142,1249,1281,14.26
18739,15,29,274,821,13.08
18740,85,139,971,1826,16.84
18741,360,163,1408,327,27.35
18742,71,46,82,685,5.94
18743,26,137,1184,696,9.81
18744,79,127,926,1183,7.15
18745,150,160,847,1734,13.74
18746,273,138,2223,1676,20.15
18747,180,60,1894,552,25.43
18748,220,15,621,997,26.14
18749,296,43,2422,1103,32.34
18750,340,37,1205,530,34.22
18751,214,21,552,1145,23.18
18752,10,16,2055,925,29.31
18753,260,9,279,1568,21.13
18754,276,71,874,244,18.44
18755,188,80,98,720,15.66
18756,383,44,512,2032,7.87
18757,342,189,745,1819,6.47
18758,336,59,1917,1628,31.76
18759,208,87,564,148,38.39
18760,52,41,478,1719,7.22
18761,279,118,1759,998,37.09
18762,313,166,497,102,33.62
18763,321,158,1916,723,24.51
18764,480,142,471,1448,26.54
18765,245,166,961,1313,33.51
18766,18,171,1028,2379,15.75
18767,489,13,2253,138,9.92
18768,305,46,728,911,14.56
18769,290,134,590,1681,15.31
18770,454,21,785,2297,7.0
18771,424,143,1569,2444,11.63
18772,213,15,1750,888,21.37
18773,39,131,980,584,32.86
18774,255,20,320,132,32.15
18775,345,18,1721,2173,16.44
18776,482,20,2243,443,20.22
18777,106,72,714,891,10.39
18778,143,155,1609,1055,38.01
18779,412,14,1958,1013,26.63
18780,483,104,1900,162,13.68
18781,373,33,26,115,6.62
18782,199,133,1982,923,25.28
18783,189,118,1801,413,25.06
18784,28,159,649,366,5.91
18785,301,1,1037,1005,7.65
18786,64,29,1464,992,35.18
18787,16,71,321,706,12.13
18788,204,133,2155,280,17.41
18789,186,32,1744,546,25.95
18790,412,6,151,792,11.76
18791,442,194,1240,2167,11.45
18792,58,187,1367,1510,33.56
18793,247,196,1697,1812,35.86
18794,278,15,2424,2487,25.1
18795,96,178,523,292,5.39
18796,201,114,762,1045,24.67
18797,11,150,1996,851,32.54
18798,409,11,1165,2257,17.51
18799,231,27,1806,981,5.53
18800,186,196,351,184,22.88
18801,276,43,1867,531,10.52
18802,156,83,192,93,39.58
18803,137,159,172,435,7.05
18804,492,23,1068,1398,31.94
18805,176,108,1008,279,22.93
18806,446,31,728,1979,29.39
18807,331,193,2497,610,20.8
18808,470,134,1612,1607,31.96
18809,487,137,1475,599,30.67
18810,9,29,538,2202,16.2
18811,109,81,197,1047,36.22
18812,112,16,322,239,34.89
18813,381,41,1607,902,38.43
18814,344,70,1742,162,22.06
18815,170,92,1849,690,27.42
18816,306,52,1816,2266,10.25
18817,72,90,812,241,15.41
18818,25,138,2329,2524,39.12
18819,11,193,1226,273,5.96
18820,259,40,880,1273,20.55
18821,201,181,846,984,8.43
18822,102,185,879,10,37.01
18823,195,22,2342,904,10.48
18824,182,173,2452,754,16.88
18825,394,153,1128,67,30.3
18826,350,42,1149,621,37.13
18827,387,132,341,631,34.27
18828,164,122,269,317,22.89
18829,285,44,488,2311,22.52
18830,355,122,221,2144,15.88
18831,365,136,374,1066,18.21
18832,92,135,2074,349,7.95
18833,174,138,1240,237,26.71
18834,494,142,2150,483,21.57
18835,500,143,814,612,5.09
18836,246,100,40,111,5.56
18837,115,51,1174,174,32.09
18838,487,77,1557,769,11.48
18839,228,26,362,924,23.83
18840,42,199,9,682,17.84
18841,429,158,1152,545,38.35
18842,319,61,2432,1576,16.11
18843,152,134,184,223,34.47
18844,7,60,2076,2003,20.52
18845,249,59,1674,2372,30.99
18846,358,118,2249,2013,32.6
18847,230,189,2496,1069,16.1
18848,392,64,915,1243,26.64
18849,367,117,381,1456,6.17
18850,405,19,1544,2063,28.15
18851,180,122,738,725,13.48
18852,320,63,138,1307,33.89
18853,228,3,967,1684,16.73
18854,233,178,133,1109,31.16
18855,387,94,1988,1932,8.4
18856,414,145,960,1399,8.38
18857,32,38,331,563,37.5
18858,310,6,1302,340,8.94
18859,304,41,45,1212,5.31
18860,287,8,1662,1206,14.66
18861,68,136,641,381,6.32
18862,197,165,1666,240,17.64
18863,125,18,459,2079,35.83
18864,117,46,1882,1410,18.86
18865,151,156,2102,795,31.83
18866,146,195,56,2214,29.43
18867,99,140,1946,2383,28.74
18868,206,122,1153,537,11.2
18869,102,139,620,1888,10.44
18870,87,183,2412,959,22.17
18871,5,129,1445,116,18.67
18872,99,118,306,1012,24.14
18873,54,83,276,569,6.4
18874,373,86,923,2367,37.91
18875,282,4,170,513,9.29
18876,151,60,1738,2182,10.64
18877,268,147,1540,372,11.37
18878,131,181,1489,2243,16.95
18879,66,15,1210,1072,20.44
18880,453,82,914,1289,33.57
18881,100,88,882,988,34.76
18882,346,183,1744,1354,33.23
18883,145,190,1662,1225,37.88
18884,439,23,177,338,24.12
18885,26,144,2515,1146,35.97
18886,379,47,433,483,7.89
18887,65,133,1518,494,22.33
18888,472,18,1686,795,16.95
18889,20,37,599,700,8.12
18890,369,103,257,480,29.08
18891,57,50,1025,668,23.04
18892,40,116,1918,1392,18.18
18893,375,171,342,1412,33.75
18894,249,68,1860,640,14.99
18895,175,79,1330,1594,17.31
18896,197,195,1957,305,22.55
18897,147,191,1906,1095,17.98
18898,261,161,442,1716,11.68
18899,347,46,1306,2415,30.05
18900,482,157,2340,2177,38.77
18901,187,33,2222,1512,16.49
18902,276,143,1604,2156,5.14
18903,195,191,328,2235,25.3
18904,189,91,771,812,30.19
18905,187,46,1068,1183,31.76
18906,461,7,1720,2094,20.5
18907,377,148,2402,1482,29.79
18908,341,84,1651,634,19.47
18909,490,154,1394,1365,28.01
18910,307,110,835,1356,25.18
18911,291,163,2242,2300,10.9
18912,343,30,1861,1785,8.96
18913,397,54,1015,1053,14.66
18914,301,174,988,994,32.48
18915,8,171,487,735,19.49
18916,268,84,1950,1147,35.81
18917,229,71,715,2052,10.62
18918,88,100,1581,975,28.18
18919,363,88,1604,1917,16.61
18920,248,53,488,926,34.33
18921,498,195,485,1258,25.45
18922,290,120,910,1036,23.26
18923,258,3,560,1200,34.12
18924,223,4,1474,631,37.51
18925,122,44,1611,1814,7.75
18926,49,104,463,527,28.66
18927,212,112,1495,937,33.0
18928,413,1,1583,2146,37.14
18929,429,26,1958,2087,9.29
18930,145,124,1389,1197,10.63
18931,361,181,145,2044,32.36
18932,208,31,1428,1493,35.85
18933,235,177,1320,2149,29.82
18934,236,44,483,1689,39.25
18935,272,19,1710,636,24.72
18936,275,73,218,1447,34.98
18937,343,11,1386,1780,17.2
18938,213,21,748,104,34.38
18939,172,136,1594,2155,22.76
18940,259,136,946,1604,9.16
18941,123,139,1977,2417,33.43
18942,317,106,2397,1743,28.41
18943,369,13,1460,1504,15.91
18944,456,88,1129,2525,18.17
18945,348,3,560,19,29.44
18946,450,155,1096,1363,19.07
18947,151,186,1327,313,12.3
18948,138,116,452,1616,5.28
18949,426,135,1041,2452,12.36
18950,153,183,1106,1314,24.99
18951,165,127,1435,242,10.29
18952,214,64,1932,1006,38.79
18953,498,39,2483,1734,9.62
18954,244,113,1724,2427,26.6
18955,83,38,477,564,8.1
18956,254,21,1601,1599,21.3
18957,304,26,2001,1546,14.05
18958,488,10,1990,1532,37.99
18959,366,74,2058,1121,39.67
18960,204,38,300,1615,17.61
18961,15,4,174,2361,37.74
18962,152,109,237,404,16.01
18963,40,39,1211,1389,18.83
18964,56,188,304,1083,39.19
18965,30,60,1115,1209,17.09
18966,192,173,1176,1894,14.22
18967,441,119,2540,44,8.78
18968,132,145,1448,437,39.58
18969,177,3,26,206,22.78
18970,345,125,510,2279,25.53
18971,162,120,114,1636,30.65
18972,363,85,127,154,37.26
18973,407,75,1813,577,31.75
18974,209,48,781,1879,23.12
18975,80,188,147,1006,9.3
18976,381,17,627,2193,5.15
18977,260,155,463,460,39.0
18978,82,15,1553,1469,22.68
18979,76,34,1795,1505,38.59
18980,182,164,1846,1479,25.34
18981,262,126,2276,836,34.95
18982,19,198,340,1036,13.16
18983,407,8,2167,2383,39.47
18984,268,66,99,2478,30.77
18985,50,100,1769,1908,24.04
18986,34,168,1494,1690,38.24
18987,234,130,2318,1732,36.46
18988,78,179,1262,1780,12.53
18989,256,183,2302,1402,5.73
18990,127,47,2114,2080,35.23
18991,244,104,277,519,18.25
18992,459,142,672,585,34.23
18993,72,128,1933,2272,20.1
18994,293,68,456,1266,29.07
18995,118,160,897,189,29.43
18996,78,15,2012,1027,26.38
18997,134,157,1152,954,8.55
18998,330,67,1933,287,16.12
18999,323,48,1201,645,38.97
19000,412,132,392,331,6.91
19001,248,107,2360,376,16.94
19002,281,125,2158,541,35.57
19003,42,150,1297,2410,25.38
19004,313,9,800,440,37.62
19005,345,164,2421,666,37.45
19006,50,47,328,2481,5.59
19007,352,52,1631,2490,18.99
19008,271,119,338,447,20.59
19009,266,52,1017,2488,33.84
19010,237,112,2239,384,29.47
19011,181,123,2500,126,26.25
19012,376,90,2095,1296,11.54
19013,398,158,2453,1651,21.51
19014,477,200,2346,331,35.67
19015,131,127,1421,1413,37.64
19016,230,148,584,2094,16.81
19017,362,36,2380,838,32.26
19018,239,54,1102,2373,10.56
19019,407,14,1519,2241,30.87
19020,366,29,1093,170,12.36
19021,11,121,1133,189,29.85
19022,38,48,846,303,32.92
19023,12,105,1249,839,28.82
19024,371,51,618,1225,28.36
19025,260,99,2388,2010,35.31
19026,112,79,1533,2326,23.64
19027,97,76,1248,215,25.2
19028,332,102,427,1017,17.81
19029,21,100,1008,142,19.72
19030,345,1,1658,1243,29.17
19031,73,20,1765,1291,16.31
19032,433,12,554,1483,28.01
19033,389,19,836,800,15.01
19034,252,152,1383,2058,31.5
19035,304,186,2433,637,7.62
19036,333,185,184,2217,16.49
19037,320,84,1687,1941,39.02
19038,216,166,198,2266,34.25
19039,313,121,1609,1578,15.53
19040,280,128,1829,71,36.5
19041,249,60,1289,2541,38.46
19042,115,131,1653,2056,20.58
19043,359,67,80,1730,13.54
19044,308,193,1151,30,35.38
19045,65,189,1182,1370,39.65
19046,119,119,27,1851,28.4
19047,445,153,464,1474,6.78
19048,172,197,887,1111,28.55
19049,153,87,228,1706,16.1
19050,385,36,2238,2091,38.92
19051,276,86,1162,2459,25.95
19052,357,67,801,577,28.95
19053,493,174,1452,902,14.51
19054,352,13,1014,1320,16.54
19055,173,138,2370,2077,36.46
19056,452,101,1762,1510,7.39
19057,61,25,999,1185,38.21
19058,334,57,1950,793,16.78
19059,3,59,1767,2388,33.95
19060,76,76,323,1317,36.18
19061,235,29,1265,233,11.71
19062,195,119,2092,2025,20.79
19063,410,92,251,660,16.98
19064,147,19,1431,276,19.61
19065,107,6,74,1799,24.47
19066,20,145,1691,1750,7.3
19067,195,3,124,1906,22.04
19068,451,39,676,1856,35.22
19069,370,198,1168,957,30.4
19070,147,176,1458,280,37.6
19071,413,47,134,1853,30.52
19072,327,128,1237,1982,22.86
19073,179,199,884,1627,11.21
19074,71,44,416,725,19.74
19075,314,45,1665,962,18.14
19076,453,122,2291,829,6.99
19077,111,50,772,2133,37.56
19078,65,122,727,1320,18.14
19079,294,38,957,745,25.36
19080,392,39,1702,22,17.89
19081,457,38,197,65,33.03
19082,248,179,1600,2059,33.32
19083,104,46,2521,97,25.96
19084,145,104,2272,2071,23.14
19085,158,97,1428,2,23.19
19086,82,6,356,2184,18.89
19087,189,151,2307,1290,25.48
19088,453,130,1992,1552,16.28
19089,23,195,1393,616,30.19
19090,390,183,485,1347,37.37
19091,173,78,172,186,25.51
19092,475,116,2525,1005,19.33
19093,337,130,850,1668,6.78
19094,219,16,1667,1096,28.53
19095,319,34,374,2111,16.45
19096,141,89,556,2555,5.05
19097,174,168,1036,1804,34.07
19098,319,91,1593,66,25.24
19099,156,29,586,590,18.81
19100,424,132,213,719,5.48
19101,106,91,317,1805,20.76
19102,49,50,1811,135,38.71
19103,79,106,1979,1436,24.31
19104,164,59,1169,1407,17.88
19105,462,145,219,564,28.04
19106,17,65,716,2076,24.82
19107,80,103,1837,93,24.15
19108,42,61,2458,1824,25.38
19109,160,160,2298,702,18.68
19110,114,184,2198,1709,13.9
19111,63,198,1092,836,29.26
19112,16,58,2400,1497,36.25
19113,115,195,1408,811,8.34
19114,57,74,546,1992,36.66
19115,309,105,624,708,11.41
19116,224,125,382,560,15.43
19117,452,96,1693,1612,14.4
19118,144,145,2143,413,26.09
19119,445,130,885,1971,7.72
19120,301,132,1113,314,10.1
19121,274,198,488,1254,21.39
19122,89,77,675,1608,11.53
19123,170,27,2258,2080,13.57
19124,335,163,125,207,8.17
19125,68,93,2048,2492,9.05
19126,252,40,618,1581,37.85
19127,335,23,445,2026,37.01
19128,82,40,1723,2215,8.54
19129,500,189,1298,646,11.86
19130,334,36,2437,2254,18.11
19131,259,132,139,99,34.28
19132,343,159,629,221,35.79
19133,91,104,1602,430,21.76
19134,223,8,9,1345,31.45
19135,368,14,1823,466,17.41
19136,57,29,2109,149,32.17
19137,279,115,519,2337,18.06
19138,213,199,605,1764,8.16
19139,394,56,1862,1373,8.58
19140,310,78,2250,2552,29.3
19141,442,175,903,1655,32.94
19142,173,176,643,932,9.18
19143,385,128,2382,1648,22.37
19144,332,160,189,1811,6.48
19145,121,102,218,2003,33.18
19146,55,22,1012,1303,25.08
19147,130,26,1213,1522,33.95
19148,28,175,2366,1124,34.34
19149,381,127,2090,1735,18.08
19150,260,30,2073,1655,26.41
19151,30,81,807,1394,26.83
19152,153,102,1328,164,15.81
19153,289,47,2055,54,30.86
19154,214,80,341,10,31.68
19155,143,145,1877,1399,23.97
19156,180,96,2226,753,23.79
19157,401,18,932,2007,20.29
19158,270,136,1006,999,21.19
19159,87,156,2129,1122,18.83
19160,57,182,996,85,8.25
19161,342,49,421,1661,32.42
19162,1,8,2011,1600,20.96
19163,266,129,928,435,24.33
19164,435,172,2479,1468,38.79
19165,324,20,1892,1249,29.81
19166,427,176,1482,532,10.31
19167,439,99,554,687,21.79
19168,23,113,372,1320,37.49
19169,56,148,2476,734,7.37
19170,235,19,1134,376,31.24
19171,278,188,1318,2433,34.25
19172,419,114,301,519,25.07
19173,476,98,388,264,16.3
19174,166,173,1280,775,11.27
19175,403,74,2495,2204,9.44
19176,457,115,1572,2180,29.58
19177,307,151,330,783,35.83
19178,371,170,922,626,32.64
19179,301,22,2478,1424,27.28
19180,216,68,87,664,15.04
19181,217,158,2359,1243,7.33
19182,249,44,1768,1496,5.04
19183,203,127,1078,1724,23.63
19184,33,72,448,1313,11.81
19185,198,169,1972,2327,9.64
19186,240,40,978,2365,9.64
19187,482,198,1314,2222,28.7
19188,339,183,457,554,32.46
19189,423,91,807,869,37.14
19190,95,43,811,1169,22.77
19191,60,86,2032,2028,14.4
19192,322,67,1492,2118,14.44
19193,391,152,484,94,9.95
19194,336,33,450,307,23.29
19195,419,47,1311,2084,30.12
19196,64,15,2171,26,23.77
19197,449,83,818,954,22.55
19198,349,49,2051,1805,27.36
19199,106,62,31,1349,16.6
19200,90,40,2067,1063,24.49
19201,259,85,1366,529,6.62
19202,378,162,2059,1083,30.05
19203,21,80,889,210,37.74
